3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	rp(s:dcl\np, fa(s:dcl\np, * 	O	O
4	released	EXS	release	0	s:pss\np	* )	release.v.02	V
5	.	NIL	.	4	.	* )))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Pivot
2	needed	EPS	need	0	(s:dcl\np)/np	fa(s:dcl\np, * 	need.v.01	V
3	a	DIS	a	4	np/n	rp(np, fa(np, * 	O	Theme
4	hammer	CON	hammer	2	n	* )	hammer.n.02	Theme
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	broke	EPS	break	0	(s:dcl\np)/np	fa(s:dcl\np, * 	break.v.57	V
3	Tom	PER	tom	5	n	fa(np, ba(np/(n/pp), lx(np, n, * )	male.n.02	Patient
4	's	HAS	's	3	(np/(n/pp))\np	* )	O	Patient
5	nose	CON	nose	2	n/pp	rp(n/pp, * 	nose.n.01	Patient
6	.	NIL	.	5	.	* )))))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02	Theme
2	ca	POS	can	4	(s:dcl\np)/(s:b\np)	ba(s:dcl\np, fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	swim	EXS	swim	0	s:b\np	* )	swim.v.01	V
5	at~all	EMP	at~all	4	(s\np)\(s\np)	rp((s\np)\(s\np), * 	O	O
6	.	NIL	.	5	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	bought	EPS	buy	0	(s:dcl\np)/np	fa(s:dcl\np, * 	buy.v.01	V
3	a	DIS	a	4	np/n	rp(np, fa(np, * 	O	Theme
4	Geiger~counter	CON	geiger~counter	2	n	* )	geiger_counter.n.01	Theme
5	.	NIL	.	4	.	* ))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Theme
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.02	V
3	Mary	PER	mary	6	n	fa(np, ba(np/(n/pp), lx(np, n, * )	female.n.02	Co-Theme
4	's	HAS	's	3	(np/(n/pp))\np	* )	O	Co-Theme
5	former	PST	former	6	n/(n/pp)	fc(n/pp, * 	O	Co-Theme
6	husband	ROL	husband	2	(n/pp)/pp	rp((n/pp)/pp, * 	husband.n.01	Co-Theme
7	.	NIL	.	6	.	* ))))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Agent
2	dropped	EPS	drop	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	drop.v.02	V
3	lemon~juice	CON	lemon~juice	2	n	lx(np, n, * ))	lemon_juice.n.01	Theme
4	into	REL	into	6	pp/np	fa(pp, * 	O	Destination
5	her	HAS	female	6	np/n	rp(np, fa(np, * 	female.n.02	Destination
6	tea	CON	tea	2	n	* )	tea.n.01	Destination
7	.	NIL	.	6	.	* )))))	O	O

1	Who	QUE	person	3	s:wq/(s:dcl\np)	fa(s:wq, * 	person.n.01	Theme
2	is	NOW	be	3	(s:dcl\np)/(s:ng\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O	O
3	lurking	EXG	lurk	0	s:ng\np	* )	lurk.v.01	V
4	in	REL	in	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
5	the	DEF	the	6	np/n	rp(np, fa(np, * 	O	Location
6	shadows	CON	shadow	3	n	* )	shadow.n.02	Location
7	?	QUE	?	6	.	* )))))	O	Location

1	He	PRO	male	2	np	ba(s:dcl, ba(s:dcl, * 	male.n.02	Agent	Theme	O
2	promised	EPS	promise	0	(s:dcl\np)/(s:to\np)	rp(s:dcl\np, fa(s:dcl\np, * 	promise.v.01	V	O	O
3	to	NIL	to	4	(s:to\np)/(s:b\np)	fa(s:to\np, * 	O	Theme	O	O
4	come	EXS	come	2	s:b\np	* ))	come.v.02	Theme	V	O
5	,	NIL	,	2	,	* ))	O	O	O	O
6	but	BUT	but	10	conj	* 	O	O	O	O
7	he	PRO	male	10	np	ba(s:dcl, * 	male.n.02	O	O	Theme
8	did	PST	do	10	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O	O	O
9	n't	NOT	not	10	(s\np)\(s\np)	* )	O	O	O	O
10	come	EXS	come	2	s:b\np	rp(s:b\np, * 	come.v.02	O	O	V
11	.	NIL	.	10	.	* ))))))	O	O	O	O

1	It	PRO	entity	3	np	ba(s:dcl, * 	entity.n.01	Patient
2	's	NOW	be	3	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, * 	O	O
3	hidden	EXS	hide	0	s:pss\np	ba(s:pss\np, * 	hide.v.01	V
4	under	REL	under	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
5	the	DEF	the	6	np/n	rp(np, fa(np, * 	O	O
6	bed	CON	bed	3	n	* )	bed.n.01	O
7	.	NIL	.	6	.	* ))))))	O	O

1	Farting	EXG	fart	3	np	ba(s:dcl, * 	fart.v.01	V
2	is	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O	Attribute
3	rude	IST	rude	0	s:adj\np	rp(s:adj\np, * 	rude.a.01	Attribute
4	.	NIL	.	3	.	* ))))	O	O

1	How	QUE	how	3	(s:wq/(s:dcl\np))/n	rp(s:wq, fa(s:wq, fa(s:wq/(s:dcl\np), * 	O	Patient
2	many	QUV	?	3	n/n	fa(n, * 	O	Patient
3	people	CON	person	4	n	* ))	person.n.01	Patient
4	died	EPS	die	0	s:dcl\np	* )	die.v.01	V
5	?	QUE	?	4	.	* ))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	wo	FUT	will	4	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	speak	EXS	speak	0	(s:b\np)/pp	fa(s:b\np, * 	speak.v.01	V
5	to	REL	to	6	pp/np	rp(pp, fa(pp, * 	O	Co-Agent
6	anybody	DIS	person	4	np	* )	person.n.01	Co-Agent
7	.	NIL	.	6	.	* )))))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	did	PST	do	4	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	break	EXS	break	0	(s:b\np)/np	fa(s:b\np, * 	break.v.06	V
5	any	DIS	any	6	np/n	rp(np, fa(np, * 	O	Theme
6	laws	CON	law	4	n	* )	law.n.02	Theme
7	.	NIL	.	6	.	* )))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Pivot
2	wants	ENS	want	0	(s:dcl\np)/np	fa(s:dcl\np, * 	want.v.01	V
3	it	PRO	entity	2	np	rp(np, * 	entity.n.01	Theme
4	.	NIL	.	3	.	* ))))	O	O

1	It	PRO	entity	2	np	ba(s:dcl, * 	entity.n.01	Theme
2	looks	ENS	look~like	0	(s:dcl\np)/pp	fa(s:dcl\np, * 	look_like.v.01	V
3	like	REL	like	5	pp/np	rp(pp, fa(pp, * 	O	Co-Theme
4	a	DIS	a	5	np/n	fa(np, * 	O	Co-Theme
5	UFO	CON	ufo	2	n	* ))	ufo.n.01	Co-Theme
6	.	NIL	.	5	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Theme
2	'm	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, * 	be.v.02	V
3	a	DIS	a	4	np/n	fa(np, * 	O	Co-Theme
4	friend	ROL	friend	2	n/pp	fa(n, * 	friend.n.01	Co-Theme
5	of	REL	of	7	pp/np	fa(pp, * 	O	Co-Theme
6	Tom	PER	tom	7	n	ba(np, lx(np, n, * )	male.n.02	Co-Theme
7	and	GRP	and	4	conj	* 	O	Co-Theme
8	Mary	PER	mary	7	n	ba(np, lx(np, n, * )	female.n.02	Co-Theme
9	's	NIL	be	8	np\np	rp(np\np, * 	O	Co-Theme
10	.	NIL	.	9	.	* ))))))))))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	is	NOW	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O
4	famous	IST	famous	0	s:adj\np	rp(s:adj\np, * 	famous.a.01
5	.	NIL	.	4	.	* ))))	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	drank	EPS	drink	0	(s:dcl\np)/np	fa(s:dcl\np, * 	drink.v.01	V
3	the	DEF	the	4	np/n	rp(np, fa(np, * 	O	Patient
4	wine	CON	wine	2	n	* )	wine.n.01	Patient
5	.	NIL	.	4	.	* ))))	O	O

1	Lambs	CON	lamb	4	n	ba(s:dcl, lx(np, n, * )	lamb.n.01
2	are	NOW	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	very	INT	very	4	(s:adj\np)/(s:adj\np)	fa(s:adj\np, * 	O
4	cute	IST	cute	0	s:adj\np	rp(s:adj\np, * 	cute.a.01
5	.	NIL	.	4	.	* )))))	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Theme
2	'm	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, bxc((s:dcl\np)/np, * 	be.v.01	V
3	not	NOT	not	2	(s\np)\(s\np)	* )	O	O
4	a	DIS	a	5	np/n	rp(np, fa(np, * 	O	Co-Theme
5	lesbian	ROL	lesbian	2	n	* )	lesbian.n.01	Co-Theme
6	.	NIL	.	5	.	* ))))	O	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Agent
2	speaks	ENS	speak	0	(s:dcl\np)/np	fa(s:dcl\np, * 	speak.v.03	V
3	five	QUC	5	4	n/n	rp(np, lx(np, n, fa(n, * 	O	Theme
4	languages	CON	language	2	n	* ))	language.n.01	Theme
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Agent
2	do	ENS	do	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	do.v.02	V
3	a	DIS	a	4	np/n	fa(np, * 	O	Theme
4	training	CON	training	2	n	* ))	training.n.01	Theme
5	at	REL	at	6	((s:dcl\np)\(s:dcl\np))/np	fa((s:dcl\np)\(s:dcl\np), * 	O	Location
6	Ford	ORG	ford	2	n	rp(np, lx(np, n, * )	O	Location
7	.	NIL	.	6	.	* )))))	O	O

1	Maybe	POS	maybe	3	s/s	fa(s:dcl, * 	O	O
2	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
3	kissed	EPS	kiss	0	(s:dcl\np)/np	fa(s:dcl\np, * 	kiss.v.01	V
4	Mary	PER	mary	3	n	rp(np, lx(np, n, * )	female.n.02	Co-Agent
5	.	NIL	.	4	.	* )))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Experiencer
2	broke	EPS	break	0	(s:dcl\np)/np	fa(s:dcl\np, * 	break.v.57	V
3	my	HAS	speaker	5	np/(n/pp)	fa(np, * 	O	Patient
4	right	IST	right	5	n/n	fc(n/pp, * 	right.a.01	Patient
5	leg	CON	leg	2	n/pp	rp(n/pp, * 	leg.n.01	Patient
6	.	NIL	.	5	.	* ))))))	O	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Experiencer
2	envy	ENS	envy	0	(s:dcl\np)/np	fa(s:dcl\np, * 	envy.v.01	V
3	you	PRO	hearer	2	np	rp(np, * 	O	Stimulus
4	.	NIL	.	3	.	* ))))	O	O

1	Her	HAS	female	2	np/n	ba(s:dcl, fa(np, * 	female.n.02
2	dog	CON	dog	6	n	* )	dog.n.01
3	is	NOW	be	6	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), * 	O
4	n't	NOT	not	6	(s\np)\(s\np)	* )	O
5	very	INT	very	6	(s:adj\np)/(s:adj\np)	fa(s:adj\np, * 	very.r.01
6	fast	DEG	fast	0	s:adj\np	rp(s:adj\np, * 	fast.a.01
7	.	NIL	.	6	.	* )))))	O

1	I	PRO	speaker	2	np	ba(s:dcl, * 	O	Theme
2	am	ENS	be	0	(s:dcl\np)/pp	fa(s:dcl\np, * 	be.v.03	V
3	from	REL	from	4	pp/np	fa(pp, * 	O	Source
4	Tokyo	GPE	tokyo	2	n	lx(np, n, ba(n, * 	city.n.01	Source
5	,	REL	,	6	(n\n)/np	fa(n\n, * 	O	Source
6	Japan	GPE	japan	4	n	rp(np, lx(np, n, * )	country.n.02	Source
7	.	NIL	.	6	.	* ))))))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Agent
2	gave	EPS	give	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	give.v.03	V
3	him	PRO	male	2	np	* )	male.n.02	Recipient
4	the	DEF	the	5	np/n	rp(np, fa(np, * 	O	Theme
5	money	CON	money	2	n	* )	money.n.01	Theme
6	.	NIL	.	5	.	* ))))	O	O

1	There	NIL	there	2	np:thr	ba(s:dcl, * 	O	O
2	is	ENS	be	0	((s:dcl\np:thr)/pp)/np	fa(s:dcl\np:thr, fa((s:dcl\np:thr)/pp, * 	be.v.03	V
3	a	DIS	a	4	np/n	fa(np, * 	O	Theme
4	water~mill	CON	water~mill	2	n	* ))	water_mill.n.01	Theme
5	above	REL	above	7	pp/np	fa(pp, * 	O	Location
6	the	DEF	the	7	np/n	rp(np, fa(np, * 	O	O
7	bridge	CON	bridge	2	n	* )	bridge.n.01	O
8	.	NIL	.	7	.	* )))))	O	O

1	You	PRO	hearer	2	np	ba(s:q, ba(s:dcl, * 	O	Agent
2	slept	EPS	sleep~with	5	((s:dcl\np)/np)/pr	fa(s:dcl\np, fa((s:dcl\np)/np, * 	sleep_with.v.01	V
3	with	REL	with	2	pr	* )	O	O
4	her	PRO	female	2	np	* ))	female.n.02	Co-Agent
5	?	QUE	?	0	s:q\s:dcl	* ))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	is	NOW	be	3	(s:dcl\np)/(s:ng\np)	ba(s:dcl\np, ba(s:dcl\np, fa(s:dcl\np, * 	O	O
3	studying	EXG	study	0	s:ng\np	* )	study.v.05	V
4	in	REL	in	6	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
5	the	DEF	the	6	np/n	fa(np, * 	O	Location
6	library	CON	library	3	n	* )))	library.n.03	Location
7	now	NOW	now	3	(s\np)\(s\np)	rp((s\np)\(s\np), * 	O	Time
8	.	NIL	.	7	.	* ))))	O	O

1	A	DIS	a	2	np/n	ba(s:dcl, fa(np, * 	O	Result
2	railroad	CON	railroad	4	n	* )	railroad.n.02	Result
3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O	O
4	constructed	EXS	construct	0	s:pss\np	* )	construct.v.01	V
5	in	REL	in	7	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Location
6	this	PRX	this	7	np/n	rp(np, fa(np, * 	O	Location
7	town	CON	town	4	n	* )	town.n.01	Location
8	.	NIL	.	7	.	* )))))	O	O

1	All	AND	person	4	np/pp	ba(s:dcl, fa(np, * 	person.n.01	Experiencer
2	of	REL	of	3	pp/np	fa(pp, * 	O	Experiencer
3	us	PRO	speaker	1	np	* ))	O	Experiencer
4	like	ENS	like	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, * 	like.v.03	V
5	her	PRO	female	4	np	* )	female.n.02	Stimulus
6	.	NIL	.	4	.	* )))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02	Experiencer
2	is	NOW	be	3	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
3	reading	EXG	read	0	(s:ng\np)/np	fa(s:ng\np, * 	read.v.01	V
4	a	DIS	a	5	np/n	rp(np, fa(np, * 	O	Stimulus
5	novel	CON	novel	3	n	ba(n, * 	novel.n.01	Stimulus
6	by	REL	by	7	(n\n)/np	fa(n\n, * 	O	Stimulus
7	Sidney~Sheldon	PER	sidney~sheldon	5	n	lx(np, n, ba(n, * 	male.n.02	Stimulus
8	now	NOW	now	7	n\n	* )))))	O	Stimulus
9	.	NIL	.	5	.	* )))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O	Theme
2	have	NOW	have	3	(s:dcl\np)/(s:pt\np)	fa(s:dcl\np, * 	O	O
3	been	EXT	be	0	(s:pt\np)/np	ba(s:pt\np, fa(s:pt\np, * 	be.v.08	V
4	a	DIS	a	5	np/n	fa(np, * 	O	Co-Theme
5	teacher	ROL	teacher	3	n	* ))	teacher.n.01	Co-Theme
6	for	REL	for	8	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Duration
7	15	QUC	15	8	n/n	rp(np, lx(np, n, fa(n, * 	O	Duration
8	years	UOM	year	3	n	* ))	year.n.01	Duration
9	.	NIL	.	8	.	* ))))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Experiencer
2	knew	EPS	know	0	(s:dcl\np)/np	fa(s:dcl\np, * 	know.v.01	V
3	the	DEF	the	4	np/n	rp(np, fa(np, * 	O	Stimulus
4	answer	CON	answer	2	n	* )	answer.n.02	Stimulus
5	.	NIL	.	4	.	* ))))	O	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Experiencer
2	ca	POS	can	4	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), * 	O	O
3	n't	NOT	not	4	(s\np)\(s\np)	* )	O	O
4	stand	EXS	stand	0	(s:b\np)/np	fa(s:b\np, * 	stand.v.05	V
5	those	DST	those	6	np/n	fa(np, * 	O	Stimulus
6	kinds	CON	kind	4	n/pp	fa(n, * 	kind.n.01	Stimulus
7	of	REL	of	8	pp/np	fa(pp, * 	O	Stimulus
8	people	CON	person	6	n	rp(np, lx(np, n, * )	person.n.01	Stimulus
9	.	NIL	.	8	.	* ))))))))	O	O

1	The	DEF	the	2	np/n	ba(s:dcl, fa(np, * 	O	Patient
2	boat	CON	boat	4	n	* )	boat.n.01	Patient
3	was	PST	be	4	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O	O
4	tied	EXS	tie	0	(s:pss\np)/pp	fa(s:pss\np, * 	tie.v.01	V
5	to	REL	to	7	pp/np	fa(pp, * 	O	Co-Patient
6	the	DEF	the	7	np/n	fa(np, * 	O	Co-Patient
7	shore	CON	shore	4	n	* ))))	O	Co-Patient
8	by	REL	by	10	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Instrument
9	a	DIS	a	10	np/n	rp(np, fa(np, * 	O	Instrument
10	cable	CON	cable	4	n	* )	cable.n.03	Instrument
11	.	NIL	.	10	.	* )))))	O	O

1	This	PRX	this	2	np/n	ba(s:dcl, fa(np, * 	O
2	penguin	CON	penguin	5	n	* )	penguin.n.01
3	is	NOW	be	5	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
4	really	INT	really	5	(s:adj\np)/(s:adj\np)	fa(s:adj\np, * 	really.r.04
5	cute	IST	cute	0	s:adj\np	rp(s:adj\np, * 	cute.a.01
6	.	NIL	.	5	.	* )))))	O

1	I	PRO	speaker	4	np	ba(s:dcl, * 	O	Agent
2	'm	NOW	be	4	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:ng\np), * 	O	O
3	always	AND	time	4	(s\np)\(s\np)	* )	O	Time
4	confusing	EXG	confuse	0	((s:ng\np)/pp)/np	fa(s:ng\np, fa((s:ng\np)/pp, * 	confuse.v.01	V
5	John	PER	john	4	n	lx(np, n, * ))	male.n.02	Patient
6	with	REL	with	7	pp/np	fa(pp, * 	O	Co-Patient
7	Paul	PER	paul	4	n	rp(np, lx(np, n, * )	male.n.02	Co-Patient
8	.	NIL	.	7	.	* ))))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	hugged	EPS	hug	0	(s:dcl\np)/np	fa(s:dcl\np, * 	hug.v.01	V
3	Mary	PER	mary	2	n	rp(np, lx(np, n, * )	female.n.02	Co-Agent
4	.	NIL	.	3	.	* ))))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02	Patient
2	has	NOW	have	4	(s:dcl\np)/(s:pt\np)	fa(s:dcl\np, * 	O	O
3	been	PFT	be	4	(s:pt\np)/(s:pss\np)	rp(s:pt\np, fa(s:pt\np, * 	O	O
4	brainwashed	EXS	brainwash	0	s:pss\np	* )	brainwash.v.02	V
5	.	NIL	.	4	.	* ))))	O	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Pivot
2	has	ENS	have	0	(s:dcl\np)/np	fa(s:dcl\np, * 	have.v.02	V
3	fake	IST	fake	4	n/n	rp(np, lx(np, n, fa(n, * 	fake.a.02	Theme
4	eyelashes	CON	eyelash	2	n	* ))	eyelash.n.01	O
5	.	NIL	.	4	.	* ))))	O	O

1	The	DEF	the	4	np/n	ba(s:dcl, fa(np, * 	O	Agent
2	big	DEG	big	4	n/n	fa(n, * 	big.a.01	Agent
3	white	COL	white	4	n/n	fa(n, * 	white.a.01	Agent
4	dog	CON	dog	5	n	* )))	dog.n.01	Agent
5	looks	ENS	look	0	(s:dcl\np)/pp	fa(s:dcl\np, * 	look.v.01	V
6	at	REL	at	8	pp/np	fa(pp, * 	O	Theme
7	that	DST	that	8	np/n	rp(np, fa(np, * 	O	Theme
8	cat	CON	cat	5	n	* )	cat.n.01	Theme
9	.	NIL	.	8	.	* )))))	O	O

1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )	male.n.02
2	is	NOW	be	4	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
3	extremely	INT	extremely	4	(s:adj\np)/(s:adj\np)	rp(s:adj\np, fa(s:adj\np, * 	extremely.r.02
4	motivated	IST	motivated	0	s:adj\np	* )	motivated.a.01
5	.	NIL	.	4	.	* ))))	O

1	She	PRO	female	2	np	ba(s:dcl, * 	female.n.02	Agent
2	mistook	EPS	mistake	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, * 	mistake.v.01	V
3	me	PRO	speaker	2	np	* )	O	Theme
4	for	REL	for	6	pp/np	fa(pp, * 	O	Co-Theme
5	my	HAS	speaker	6	np/(n/pp)	rp(np, fa(np, * 	O	Co-Theme
6	brother	ROL	brother	2	n/pp	* )	brother.n.01	Co-Theme
7	.	NIL	.	6	.	* )))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O	O
2	'm	NOW	be	3	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O	O
3	afraid	IST	afraid	0	(s:adj\np)/s:dcl	fa(s:adj\np, * 	afraid.a.02	O
4	you	PRO	hearer	5	np	ba(s:dcl, * 	O	Experiencer
5	misunderstood	EPS	misunderstand	3	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, * 	misunderstand.v.01	V
6	me	PRO	speaker	5	np	* )	O	Stimulus
7	.	NIL	.	5	.	* ))))))	O	O

1	He	PRO	male	2	np	ba(s:dcl, * 	male.n.02	Agent
2	lost	EPS	lose	0	(s:dcl\np)/np	fa(s:dcl\np, * 	lose.v.05	V
3	his	HAS	male	4	np/(n/pp)	fa(np, * 	male.n.02	O
4	favorite	TOP	favorite	2	(n/pp)/n	rp(n/pp, fa(n/pp, * 	favorite.a.02	O
5	sweatshirt	CON	sweatshirt	4	n	* )	sweatshirt.n.01	Theme
6	.	NIL	.	4	.	* )))))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, ba(np, lx(np, n, * )	male.n.02	Agent
2	and	GRP	and	4	conj	* 	O	Agent
3	Mary	PER	mary	2	n	lx(np, n, * )))	female.n.02	Agent
4	played	EPS	play	0	(s:dcl\np)/np	fa(s:dcl\np, * 	play.v.01	V
5	chess	CON	chess	4	n	rp(np, lx(np, n, * )	chess.n.02	Theme
6	.	NIL	.	5	.	* ))))	O	O

1	Who	QUE	person	2	s:wq/(s:dcl\np)	rp(s:wq, fa(s:wq, * 	person.n.01	Agent
2	talked	EPS	talk	0	s:dcl\np	* )	talk.v.02	V
3	?	QUE	?	2	.	* ))	O	O

1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	gave	EPS	give	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, * 	give.v.03	V
3	Mary	PER	mary	2	n	lx(np, n, * ))	female.n.02	Recipient
4	plenty	QUV	+	2	np/pp	fa(np, * 	O	Theme
5	of	REL	of	6	pp/np	fa(pp, * 	O	Theme
6	money	CON	money	4	n	rp(np, lx(np, n, * )	money.n.01	Theme
7	.	NIL	.	6	.	* ))))))	O	O

1	Tom	PER	tom	3	n	ba(s:dcl, lx(np, n, * )	male.n.02	Agent
2	is	NOW	be	3	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, * 	O	O
3	grilling	EXG	grill	0	(s:ng\np)/np	fa(s:ng\np, * 	grill.v.01	V
4	meat	CON	meat	3	n	rp(np, lx(np, n, * )	meat.n.01	Patient
5	.	NIL	.	4	.	* )))))	O	O

1	I	PRO	speaker	3	np	ba(s:dcl, * 	O	Theme
2	was	PST	be	3	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, * 	O	O
3	abducted	EXS	abduct	0	s:pss\np	* )	abduct.v.01	V
4	by	REL	by	5	((s\np)\(s\np))/np	fa((s\np)\(s\np), * 	O	Agent
5	extraterrestrials	CON	extraterrestrial	3	n	rp(np, lx(np, n, * )	extraterrestrial.n.01	Agent
6	.	NIL	.	5	.	* )))))	O	O

1	Whose	HAS	person	2	(s:wq/(s:q/np))/n	fa(s:wq, fa(s:wq/(s:q/np), * 	person.n.01	Theme
2	handbag	CON	handbag	3	n	* )	handbag.n.01	Theme
3	is	ENS	be	0	(s:q/np)/np	fa(s:q/np, * 	be.v.02	V
4	this	PRX	entity	3	np	rp(np, * 	entity.n.01	Co-Theme
5	?	QUE	?	4	.	* ))))	O	Co-Theme

1	Our	HAS	speaker	2	np/(n/pp)	ba(s:dcl, fa(np, * 	O	Agent
2	team	CON	team	3	n/pp	* )	team.n.01	Agent
3	beat	EPS	beat	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, * 	beat.v.01	V
4	the	DEF	the	5	np/n	fa(np, * 	O	Co-Agent
5	Lions	ORG	lions	3	n	* ))	team.n.01	Co-Agent
6	3~to~0	SCO	3-0	3	(s:dcl\np)\(s:dcl\np)	rp((s:dcl\np)\(s:dcl\np), * 	O	Extent
7	.	NIL	.	6	.	* ))))	O	O

1	Her	HAS	female	2	np/n	ba(s:dcl, fa(np, * 	female.n.02
2	watch	CON	watch	6	n	* )	watch.n.01
3	is	NOW	be	6	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, * 	O
4	ten	QUC	10	5	n/n	ba(s:adj\np, lx(np, n, fa(n, * 	O
5	minutes	UOM	minute	6	n	* ))	minute.n.01
6	slow	IST	slow	0	(s:adj\np)\np	rp((s:adj\np)\np, * 	slow.a.04
7	.	NIL	.	6	.	* )))))	O
